Year,Month,Day,Hour,Minute,Temperature,GHI
2019,4,28,16,30,36.5,178
2019,4,28,17,30,35.1,5
2019,4,28,18,30,34.1,0
2019,4,28,19,30,33.1,0
2019,4,28,20,30,32.1,0
2019,4,28,21,30,31.3,0
2019,4,28,22,30,30.6,0
2019,4,28,23,30,30.2,0
2019,4,29,0,30,29.2,0
2019,4,29,1,30,28.7,0
2019,4,29,2,30,28.3,0
2019,4,29,3,30,28,0
2019,4,29,4,30,27.8,0
2019,4,29,5,30,28.5,4
2019,4,29,6,30,30.1,129
2019,4,29,7,30,32.1,337
2019,4,29,8,30,34,520
2019,4,29,9,30,35.6,697
2019,4,29,10,30,36.7,797
2019,4,29,11,30,37.3,794
2019,4,29,12,30,37.7,761
2019,4,29,13,30,37.7,721
2019,4,29,14,30,37.3,576
2019,4,29,15,30,36.6,391
2019,4,29,16,30,35.1,181
2019,4,29,17,30,33.4,6
2019,4,29,18,30,32.2,0
2019,4,29,19,30,31.5,0
2019,4,29,20,30,30.7,0
2019,4,29,21,30,30,0
2019,4,29,22,30,29.5,0
2019,4,29,23,30,29.3,0
2019,4,30,0,30,28.7,0
2019,4,30,1,30,28.4,0
2019,4,30,2,30,28.1,0
2019,4,30,3,30,27.9,0
2019,4,30,4,30,27.7,0
2019,4,30,5,30,28.1,6
2019,4,30,6,30,29.2,80
2019,4,30,7,30,30.8,194
2019,4,30,8,30,32.5,422
2019,4,30,9,30,34,551
2019,4,30,10,30,35.4,679
2019,4,30,11,30,36.4,824
2019,4,30,12,30,37.1,840
2019,4,30,13,30,37.2,745
2019,4,30,14,30,36.7,622
2019,4,30,15,30,35.9,360
2019,4,30,16,30,34.6,181
2019,4,30,17,30,33.1,6
2019,4,30,18,30,32.1,0
2019,4,30,19,30,31.4,0
2019,4,30,20,30,30.8,0
2019,4,30,21,30,30.1,0
2019,4,30,22,30,29.4,0
2019,4,30,23,30,29.1,0
2019,5,1,0,30,28.2,0
2019,5,1,1,30,27.8,0
2019,5,1,2,30,27.4,0
2019,5,1,3,30,27.3,0
2019,5,1,4,30,27.2,0
2019,5,1,5,30,27.6,2
2019,5,1,6,30,28.7,16
2019,5,1,7,30,30.3,84
2019,5,1,8,30,31.9,374
2019,5,1,9,30,33.1,716
2019,5,1,10,30,34,767
2019,5,1,11,30,34.7,731
2019,5,1,12,30,35.1,530
2019,5,1,13,30,35.2,676
2019,5,1,14,30,34.9,448
2019,5,1,15,30,34.1,382
2019,5,1,16,30,32.8,162
2019,5,1,17,30,31.5,2
2019,5,1,18,30,30.6,0
2019,5,1,19,30,30,0
2019,5,1,20,30,29.4,0
2019,5,1,21,30,28.9,0
2019,5,1,22,30,28.4,0
2019,5,1,23,30,28.2,0
2019,5,2,0,30,27.8,0
2019,5,2,1,30,27.5,0
2019,5,2,2,30,27.3,0
2019,5,2,3,30,27,0
2019,5,2,4,30,26.9,0
2019,5,2,5,30,27.2,4
2019,5,2,6,30,28,105
2019,5,2,7,30,29.5,255
2019,5,2,8,30,31.1,549
2019,5,2,9,30,32.5,785
2019,5,2,10,30,33.5,893
2019,5,2,11,30,34,930
2019,5,2,12,30,34.2,898
2019,5,2,13,30,33.9,791
2019,5,2,14,30,33.4,510
2019,5,2,15,30,32.8,412
2019,5,2,16,30,31.6,186
2019,5,2,17,30,30.4,9
2019,5,2,18,30,29.8,0
2019,5,2,19,30,29.4,0
2019,5,2,20,30,29,0
2019,5,2,21,30,28.6,0
2019,5,2,22,30,28.2,0
2019,5,2,23,30,27.9,0
2019,5,3,0,30,27.3,0
2019,5,3,1,30,27,0
2019,5,3,2,30,26.7,0
2019,5,3,3,30,26.4,0
2019,5,3,4,30,26.3,0
2019,5,3,5,30,26.7,11
2019,5,3,6,30,27.9,95
2019,5,3,7,30,29.5,172
2019,5,3,8,30,31,565
2019,5,3,9,30,32.1,694
2019,5,3,10,30,32.9,882
2019,5,3,11,30,33.4,467
2019,5,3,12,30,33.6,520
2019,5,3,13,30,33.5,146
2019,5,3,14,30,33.2,49
2019,5,3,15,30,32.6,26
2019,5,3,16,30,31.5,11
2019,5,3,17,30,30.3,3
2019,5,3,18,30,29.5,0
2019,5,3,19,30,29,0
2019,5,3,20,30,28.4,0
2019,5,3,21,30,27.8,0
2019,5,3,22,30,27.3,0
2019,5,3,23,30,27.1,0
2019,5,4,0,30,26.5,0
2019,5,4,1,30,26.2,0
2019,5,4,2,30,26,0
2019,5,4,3,30,25.9,0
2019,5,4,4,30,25.8,0
2019,5,4,5,30,26.2,4
2019,5,4,6,30,27.1,17
2019,5,4,7,30,28.5,274
2019,5,4,8,30,30,488
2019,5,4,9,30,31.3,587
2019,5,4,10,30,32.4,542
2019,5,4,11,30,33.4,635
2019,5,4,12,30,34.2,330
2019,5,4,13,30,34.4,437
2019,5,4,14,30,34.2,617
2019,5,4,15,30,33.6,404
2019,5,4,16,30,32.2,178
2019,5,4,17,30,30.8,6
2019,5,4,18,30,30,0
2019,5,4,19,30,29.5,0
2019,5,4,20,30,29,0
2019,5,4,21,30,28.5,0
2019,5,4,22,30,28,0
2019,5,4,23,30,27.8,0
2019,5,5,0,30,27.4,0
2019,5,5,1,30,27.2,0
2019,5,5,2,30,26.9,0
2019,5,5,3,30,26.6,0
2019,5,5,4,30,26.4,0
2019,5,5,5,30,27,8
2019,5,5,6,30,28.4,135
2019,5,5,7,30,29.9,324
2019,5,5,8,30,31.2,518
2019,5,5,9,30,32.2,708
2019,5,5,10,30,32.8,855
2019,5,5,11,30,33.3,899
2019,5,5,12,30,33.5,887
2019,5,5,13,30,33.4,782
2019,5,5,14,30,33.2,616
2019,5,5,15,30,32.7,405
2019,5,5,16,30,31.9,180
2019,5,5,17,30,30.9,7
2019,5,5,18,30,30.1,0
2019,5,5,19,30,29.5,0
2019,5,5,20,30,28.9,0
2019,5,5,21,30,28.4,0
2019,5,5,22,30,27.9,0
2019,5,5,23,30,27.7,0
2019,5,6,0,30,27.1,0
2019,5,6,1,30,26.7,0
2019,5,6,2,30,26.4,0
2019,5,6,3,30,26.1,0
2019,5,6,4,30,26,0
2019,5,6,5,30,26.7,8
2019,5,6,6,30,28.4,141
2019,5,6,7,30,30.6,366
2019,5,6,8,30,32.5,549
2019,5,6,9,30,34.1,785
2019,5,6,10,30,35.1,892
2019,5,6,11,30,35.7,926
2019,5,6,12,30,35.8,623
2019,5,6,13,30,35.6,611
2019,5,6,14,30,35,502
2019,5,6,15,30,34.2,262
2019,5,6,16,30,32.7,50
2019,5,6,17,30,31.1,5
2019,5,6,18,30,30.1,0
2019,5,6,19,30,29.3,0
2019,5,6,20,30,28.6,0
2019,5,6,21,30,28,0
2019,5,6,22,30,27.4,0
2019,5,6,23,30,27.2,0
2019,5,7,0,30,26.5,0
2019,5,7,1,30,26.1,0
2019,5,7,2,30,25.8,0
2019,5,7,3,30,25.5,0
2019,5,7,4,30,25.4,0
2019,5,7,5,30,26,14
2019,5,7,6,30,27.5,118
2019,5,7,7,30,29.6,297
2019,5,7,8,30,31.7,354
2019,5,7,9,30,33.2,494
2019,5,7,10,30,34.3,805
2019,5,7,11,30,34.7,600
2019,5,7,12,30,34.7,811
2019,5,7,13,30,34.4,706
2019,5,7,14,30,33.9,550
2019,5,7,15,30,33.1,306
2019,5,7,16,30,31.7,11
2019,5,7,17,30,30.1,3
2019,5,7,18,30,29.2,0
2019,5,7,19,30,28.7,0
2019,5,7,20,30,28.3,0
2019,5,7,21,30,27.9,0
2019,5,7,22,30,27.5,0
2019,5,7,23,30,27.3,0
2019,5,8,0,30,26.9,0
2019,5,8,1,30,26.6,0
2019,5,8,2,30,26.5,0
2019,5,8,3,30,26.3,0
2019,5,8,4,30,26.2,0
2019,5,8,5,30,26.5,9
2019,5,8,6,30,27.3,166
2019,5,8,7,30,28.7,357
2019,5,8,8,30,30.1,551
2019,5,8,9,30,31.3,692
2019,5,8,10,30,32.1,753
2019,5,8,11,30,32.3,845
2019,5,8,12,30,32.2,761
2019,5,8,13,30,32,678
2019,5,8,14,30,31.7,588
2019,5,8,15,30,31.1,348
2019,5,8,16,30,30.1,154
2019,5,8,17,30,29,10
2019,5,8,18,30,28.4,0
2019,5,8,19,30,27.9,0
2019,5,8,20,30,27.5,0
2019,5,8,21,30,27.1,0
2019,5,8,22,30,26.6,0
2019,5,8,23,30,26.4,0
2019,5,9,0,30,25.9,0
2019,5,9,1,30,25.6,0
2019,5,9,2,30,25.4,0
2019,5,9,3,30,25.2,0
2019,5,9,4,30,25.1,0
2019,5,9,5,30,25.4,4
2019,5,9,6,30,26.4,11
2019,5,9,7,30,28.1,31
2019,5,9,8,30,30.1,202
2019,5,9,9,30,32,502
2019,5,9,10,30,33.5,505
2019,5,9,11,30,34.6,404
2019,5,9,12,30,35.1,365
2019,5,9,13,30,35.1,162
2019,5,9,14,30,34.5,492
2019,5,9,15,30,33.6,416
2019,5,9,16,30,32.2,113
2019,5,9,17,30,30.7,12
2019,5,9,18,30,29.6,0
2019,5,9,19,30,28.9,0
2019,5,9,20,30,28.2,0
2019,5,9,21,30,27.7,0
2019,5,9,22,30,27.2,0
2019,5,9,23,30,26.9,0
2019,5,10,0,30,26.2,0
2019,5,10,1,30,25.8,0
2019,5,10,2,30,25.5,0
2019,5,10,3,30,25.3,0
2019,5,10,4,30,25.2,0
2019,5,10,5,30,25.8,18
2019,5,10,6,30,27.5,123
2019,5,10,7,30,29.7,438
2019,5,10,8,30,31.7,565
2019,5,10,9,30,33.2,810
2019,5,10,10,30,34.3,918
2019,5,10,11,30,34.9,953
2019,5,10,12,30,34.8,906
2019,5,10,13,30,33.9,624
2019,5,10,14,30,32.7,599
2019,5,10,15,30,31.4,412
2019,5,10,16,30,29.9,187
2019,5,10,17,30,28.6,10
2019,5,10,18,30,27.8,0
2019,5,10,19,30,27.4,0
2019,5,10,20,30,27.1,0
2019,5,10,21,30,26.8,0
2019,5,10,22,30,26.5,0
2019,5,10,23,30,26.3,0
2019,5,11,0,30,25.8,0
2019,5,11,1,30,25.5,0
2019,5,11,2,30,25.3,0
2019,5,11,3,30,25.2,0
2019,5,11,4,30,25.2,0
2019,5,11,5,30,25.6,10
2019,5,11,6,30,26.7,61
2019,5,11,7,30,28.4,274
2019,5,11,8,30,30.5,461
2019,5,11,9,30,32.1,609
2019,5,11,10,30,33.2,735
2019,5,11,11,30,33.5,765
2019,5,11,12,30,33.5,569
2019,5,11,13,30,33.3,496
2019,5,11,14,30,32.9,488
2019,5,11,15,30,32.2,349
2019,5,11,16,30,31.1,180
2019,5,11,17,30,29.9,8
2019,5,11,18,30,29.2,0
2019,5,11,19,30,28.9,0
2019,5,11,20,30,28.5,0
2019,5,11,21,30,28.1,0
2019,5,11,22,30,27.6,0
2019,5,11,23,30,27.4,0
2019,5,12,0,30,26.7,0
2019,5,12,1,30,26.2,0
2019,5,12,2,30,25.9,0
2019,5,12,3,30,25.7,0
2019,5,12,4,30,25.6,0
2019,5,12,5,30,26.2,10
2019,5,12,6,30,27.6,185
2019,5,12,7,30,29.2,405
2019,5,12,8,30,30.7,610
2019,5,12,9,30,31.9,758
2019,5,12,10,30,32.8,867
2019,5,12,11,30,33.5,908
2019,5,12,12,30,33.6,865
2019,5,12,13,30,33.4,759
2019,5,12,14,30,33,595
2019,5,12,15,30,32.3,53
2019,5,12,16,30,31.5,13
2019,5,12,17,30,30.6,4
2019,5,12,18,30,29.9,0
2019,5,12,19,30,29.2,0
2019,5,12,20,30,28.6,0
2019,5,12,21,30,28.1,0
2019,5,12,22,30,27.6,0
2019,5,12,23,30,27.3,0
2019,5,13,0,30,26.7,0
2019,5,13,1,30,26.3,0
2019,5,13,2,30,26,0
2019,5,13,3,30,25.7,0
2019,5,13,4,30,25.6,0
2019,5,13,5,30,25.8,3
2019,5,13,6,30,26.5,9
2019,5,13,7,30,27.8,120
2019,5,13,8,30,29.4,203
2019,5,13,9,30,30.6,213
2019,5,13,10,30,31.3,564
2019,5,13,11,30,31.3,704
2019,5,13,12,30,31,702
2019,5,13,13,30,30.6,401
2019,5,13,14,30,30.1,384
2019,5,13,15,30,29.5,203
2019,5,13,16,30,28.8,184
2019,5,13,17,30,28,9
2019,5,13,18,30,27.5,0
2019,5,13,19,30,27.1,0
2019,5,13,20,30,26.5,0
2019,5,13,21,30,26.1,0
2019,5,13,22,30,25.8,0
2019,5,13,23,30,25.7,0
2019,5,14,0,30,25.3,0
2019,5,14,1,30,25.1,0
2019,5,14,2,30,25,0
2019,5,14,3,30,24.6,0
2019,5,14,4,30,24.3,0
2019,5,14,5,30,24.9,13
2019,5,14,6,30,26.9,194
2019,5,14,7,30,29.2,419
2019,5,14,8,30,31.1,628
2019,5,14,9,30,32.6,618
2019,5,14,10,30,33.7,880
2019,5,14,11,30,34.3,918
2019,5,14,12,30,34.6,898
2019,5,14,13,30,34.5,789
2019,5,14,14,30,33.9,622
2019,5,14,15,30,32.9,100
2019,5,14,16,30,31.3,189
2019,5,14,17,30,29.7,12
2019,5,14,18,30,28.8,0
2019,5,14,19,30,28.3,0
2019,5,14,20,30,27.8,0
2019,5,14,21,30,27.3,0
2019,5,14,22,30,26.9,0
2019,5,14,23,30,26.8,0
2019,5,15,0,30,26.4,0
2019,5,15,1,30,26.1,0
2019,5,15,2,30,25.9,0
2019,5,15,3,30,25.6,0
2019,5,15,4,30,25.4,0
2019,5,15,5,30,25.7,14
2019,5,15,6,30,26.6,124
2019,5,15,7,30,28,245
2019,5,15,8,30,29.7,549
2019,5,15,9,30,31.2,647
2019,5,15,10,30,32.5,780
2019,5,15,11,30,33.3,723
2019,5,15,12,30,33.5,706
2019,5,15,13,30,32.9,721
2019,5,15,14,30,32.2,569
2019,5,15,15,30,31.4,327
2019,5,15,16,30,30.4,127
2019,5,15,17,30,29.3,14
2019,5,15,18,30,28.3,0
2019,5,15,19,30,27.7,0
2019,5,15,20,30,27.2,0
2019,5,15,21,30,26.6,0
2019,5,15,22,30,26.1,0
2019,5,15,23,30,25.9,0
2019,5,16,0,30,25.4,0
2019,5,16,1,30,25.1,0
2019,5,16,2,30,25,0
2019,5,16,3,30,24.9,0
2019,5,16,4,30,24.8,0
2019,5,16,5,30,25,4
2019,5,16,6,30,25.6,11
2019,5,16,7,30,26.5,102
2019,5,16,8,30,27.6,345
2019,5,16,9,30,28.7,417
2019,5,16,10,30,29.5,587
2019,5,16,11,30,30.1,503
2019,5,16,12,30,30.3,665
2019,5,16,13,30,30.3,368
2019,5,16,14,30,30.1,573
2019,5,16,15,30,29.6,343
2019,5,16,16,30,28.8,16
2019,5,16,17,30,27.9,2
2019,5,16,18,30,27.3,0
2019,5,16,19,30,26.9,0
2019,5,16,20,30,26.5,0
2019,5,16,21,30,26.1,0
2019,5,16,22,30,25.7,0
2019,5,16,23,30,25.6,0
2019,5,17,0,30,25.2,0
2019,5,17,1,30,25,0
2019,5,17,2,30,24.7,0
2019,5,17,3,30,24.4,0
2019,5,17,4,30,24.2,0
2019,5,17,5,30,24.7,12
2019,5,17,6,30,25.7,189
2019,5,17,7,30,27.1,338
2019,5,17,8,30,28.9,443
2019,5,17,9,30,30.8,641
2019,5,17,10,30,32.4,903
2019,5,17,11,30,33.3,943
2019,5,17,12,30,33.7,753
2019,5,17,13,30,33.6,329
2019,5,17,14,30,33.1,430
2019,5,17,15,30,32.4,337
2019,5,17,16,30,31.2,60
2019,5,17,17,30,29.7,6
2019,5,17,18,30,28.7,0
2019,5,17,19,30,27.8,0
2019,5,17,20,30,27.2,0
2019,5,17,21,30,26.6,0
2019,5,17,22,30,26.2,0
2019,5,17,23,30,26,0
2019,5,18,0,30,25.6,0
2019,5,18,1,30,25.3,0
2019,5,18,2,30,25,0
2019,5,18,3,30,24.6,0
2019,5,18,4,30,24.3,0
2019,5,18,5,30,24.9,13
2019,5,18,6,30,26.5,190
2019,5,18,7,30,28.5,411
2019,5,18,8,30,30.4,617
2019,5,18,9,30,31.6,699
2019,5,18,10,30,32.4,747
2019,5,18,11,30,32.9,787
2019,5,18,12,30,33,743
2019,5,18,13,30,32.9,655
2019,5,18,14,30,32.6,495
2019,5,18,15,30,32,302
2019,5,18,16,30,30.8,84
2019,5,18,17,30,29.4,10
2019,5,18,18,30,28.5,0
2019,5,18,19,30,27.9,0
2019,5,18,20,30,27.4,0
2019,5,18,21,30,26.9,0
2019,5,18,22,30,26.4,0
2019,5,18,23,30,26.2,0
2019,5,19,0,30,25.7,0
2019,5,19,1,30,25.3,0
2019,5,19,2,30,25,0
2019,5,19,3,30,24.8,0
2019,5,19,4,30,24.8,0
2019,5,19,5,30,25.4,10
2019,5,19,6,30,26.8,61
2019,5,19,7,30,28.2,115
2019,5,19,8,30,29.4,47
2019,5,19,9,30,30.4,72
2019,5,19,10,30,31.2,112
2019,5,19,11,30,31.7,162
2019,5,19,12,30,31.9,460
2019,5,19,13,30,31.9,592
2019,5,19,14,30,31.6,503
2019,5,19,15,30,30.8,360
2019,5,19,16,30,29.6,161
2019,5,19,17,30,28.3,12
2019,5,19,18,30,27.6,0
2019,5,19,19,30,27.1,0
2019,5,19,20,30,26.7,0
2019,5,19,21,30,26.4,0
2019,5,19,22,30,26.1,0
2019,5,19,23,30,25.9,0
2019,5,20,0,30,25.6,0
2019,5,20,1,30,25.4,0
2019,5,20,2,30,25.2,0
2019,5,20,3,30,25.1,0
2019,5,20,4,30,25.2,0
2019,5,20,5,30,25.6,13
2019,5,20,6,30,26.5,126
2019,5,20,7,30,28,350
2019,5,20,8,30,29.7,534
2019,5,20,9,30,30.9,675
2019,5,20,10,30,31.5,727
2019,5,20,11,30,31.8,797
2019,5,20,12,30,31.8,795
2019,5,20,13,30,31.6,726
2019,5,20,14,30,31.2,566
2019,5,20,15,30,30.6,383
2019,5,20,16,30,29.7,168
2019,5,20,17,30,28.7,14
2019,5,20,18,30,28,0
2019,5,20,19,30,27.5,0
2019,5,20,20,30,27.1,0
2019,5,20,21,30,26.7,0
2019,5,20,22,30,26.4,0
2019,5,20,23,30,26.2,0
2019,5,21,0,30,25.7,0
2019,5,21,1,30,25.5,0
2019,5,21,2,30,25.3,0
2019,5,21,3,30,25.2,0
2019,5,21,4,30,25.2,0
2019,5,21,5,30,25.5,4
2019,5,21,6,30,26.3,11
2019,5,21,7,30,27.4,134
2019,5,21,8,30,28.7,497
2019,5,21,9,30,29.7,438
2019,5,21,10,30,30.2,669
2019,5,21,11,30,30.4,734
2019,5,21,12,30,30.2,764
2019,5,21,13,30,29.8,638
2019,5,21,14,30,29.3,530
2019,5,21,15,30,28.6,276
2019,5,21,16,30,27.7,96
2019,5,21,17,30,26.9,11
2019,5,21,18,30,26.4,0
2019,5,21,19,30,26.1,0
2019,5,21,20,30,25.8,0
2019,5,21,21,30,25.6,0
2019,5,21,22,30,25.3,0
2019,5,21,23,30,25.2,0
2019,5,22,0,30,24.8,0
2019,5,22,1,30,24.5,0
2019,5,22,2,30,24.1,0
2019,5,22,3,30,24,0
2019,5,22,4,30,24,0
2019,5,22,5,30,24.8,10
2019,5,22,6,30,26.5,87
2019,5,22,7,30,28.3,205
2019,5,22,8,30,29.9,444
2019,5,22,9,30,31.1,798
2019,5,22,10,30,32.1,711
2019,5,22,11,30,32.9,938
2019,5,22,12,30,33.4,909
2019,5,22,13,30,33.5,804
2019,5,22,14,30,33.2,640
2019,5,22,15,30,32.6,424
2019,5,22,16,30,31.5,198
2019,5,22,17,30,30.2,17
2019,5,22,18,30,29.3,0
2019,5,22,19,30,28.8,0
2019,5,22,20,30,28.2,0
2019,5,22,21,30,27.6,0
2019,5,22,22,30,27,0
2019,5,22,23,30,26.7,0
2019,5,23,0,30,26,0
2019,5,23,1,30,25.7,0
2019,5,23,2,30,25.3,0
2019,5,23,3,30,25,0
2019,5,23,4,30,24.7,0
2019,5,23,5,30,25.4,22
2019,5,23,6,30,27.4,210
2019,5,23,7,30,30,438
2019,5,23,8,30,31.8,648
2019,5,23,9,30,32.9,787
2019,5,23,10,30,33.5,891
2019,5,23,11,30,33.9,928
2019,5,23,12,30,33.9,896
2019,5,23,13,30,33.8,790
2019,5,23,14,30,33.2,625
2019,5,23,15,30,32.4,418
2019,5,23,16,30,30.9,195
2019,5,23,17,30,29.3,4
2019,5,23,18,30,28.5,0
2019,5,23,19,30,28,0
2019,5,23,20,30,27.4,0
2019,5,23,21,30,26.9,0
2019,5,23,22,30,26.4,0
2019,5,23,23,30,26.2,0
2019,5,24,0,30,25.7,0
2019,5,24,1,30,25.4,0
2019,5,24,2,30,25.2,0
2019,5,24,3,30,25,0
2019,5,24,4,30,25,0
2019,5,24,5,30,25.3,4
2019,5,24,6,30,26.1,11
2019,5,24,7,30,27.4,28
2019,5,24,8,30,29.2,233
2019,5,24,9,30,30.9,304
2019,5,24,10,30,32,491
2019,5,24,11,30,32.6,407
2019,5,24,12,30,32.8,460
2019,5,24,13,30,32.4,410
2019,5,24,14,30,31.8,446
2019,5,24,15,30,31.1,342
2019,5,24,16,30,30.2,86
2019,5,24,17,30,29.2,12
2019,5,24,18,30,28.5,0
2019,5,24,19,30,28,0
2019,5,24,20,30,27.5,0
2019,5,24,21,30,27.1,0
2019,5,24,22,30,26.7,0
2019,5,24,23,30,26.5,0
2019,5,25,0,30,25.9,0
2019,5,25,1,30,25.5,0
2019,5,25,2,30,25.3,0
2019,5,25,3,30,25.1,0
2019,5,25,4,30,25,0
2019,5,25,5,30,25.5,12
2019,5,25,6,30,26.7,74
2019,5,25,7,30,28.1,357
2019,5,25,8,30,29.6,499
2019,5,25,9,30,30.8,699
2019,5,25,10,30,31.6,754
2019,5,25,11,30,32.1,828
2019,5,25,12,30,32.3,792
2019,5,25,13,30,32.2,622
2019,5,25,14,30,31.9,521
2019,5,25,15,30,31.3,374
2019,5,25,16,30,30.4,143
2019,5,25,17,30,29.3,18
2019,5,25,18,30,28.7,0
2019,5,25,19,30,28.4,0
2019,5,25,20,30,27.9,0
2019,5,25,21,30,27.5,0
2019,5,25,22,30,27,0
2019,5,25,23,30,26.8,0
2019,5,26,0,30,26.2,0
2019,5,26,1,30,25.8,0
2019,5,26,2,30,25.4,0
2019,5,26,3,30,25.2,0
2019,5,26,4,30,25,0
2019,5,26,5,30,25.3,12
2019,5,26,6,30,26.4,73
2019,5,26,7,30,28.1,134
2019,5,26,8,30,29.7,324
2019,5,26,9,30,30.8,656
2019,5,26,10,30,31.6,885
2019,5,26,11,30,32.1,919
2019,5,26,12,30,32.2,652
2019,5,26,13,30,32.1,764
2019,5,26,14,30,31.8,604
2019,5,26,15,30,31.2,371
2019,5,26,16,30,30.4,89
2019,5,26,17,30,29.4,13
2019,5,26,18,30,28.8,0
2019,5,26,19,30,28.3,0
2019,5,26,20,30,27.7,0
2019,5,26,21,30,27.1,0
2019,5,26,22,30,26.6,0
2019,5,26,23,30,26.4,0
2019,5,27,0,30,25.9,0
2019,5,27,1,30,25.6,0
2019,5,27,2,30,25.4,0
2019,5,27,3,30,25.1,0
2019,5,27,4,30,25.1,0
2019,5,27,5,30,25.4,14
2019,5,27,6,30,26.3,142
2019,5,27,7,30,27.4,338
2019,5,27,8,30,28.8,524
2019,5,27,9,30,30.2,701
2019,5,27,10,30,31.5,752
2019,5,27,11,30,32.4,715
2019,5,27,12,30,33,749
2019,5,27,13,30,33,786
2019,5,27,14,30,32.7,621
2019,5,27,15,30,31.9,417
2019,5,27,16,30,30.5,195
2019,5,27,17,30,28.8,17
2019,5,27,18,30,27.8,0
2019,5,27,19,30,27.2,0
2019,5,27,20,30,26.7,0
2019,5,27,21,30,26.3,0
2019,5,27,22,30,25.9,0
2019,5,27,23,30,25.8,0
2019,5,28,0,30,25.4,0
2019,5,28,1,30,25.3,0
2019,5,28,2,30,25.2,0
2019,5,28,3,30,25.1,0
2019,5,28,4,30,25,0
2019,5,28,5,30,25.3,9
2019,5,28,6,30,26,104
2019,5,28,7,30,26.7,385
2019,5,28,8,30,27.5,457
2019,5,28,9,30,28.3,678
2019,5,28,10,30,29.1,882
2019,5,28,11,30,29.9,810
2019,5,28,12,30,30.6,886
2019,5,28,13,30,30.9,612
2019,5,28,14,30,30.9,617
2019,5,28,15,30,30.5,359
2019,5,28,16,30,29.6,193
2019,5,28,17,30,28.5,15
2019,5,28,18,30,27.9,0
2019,5,28,19,30,27.6,0
2019,5,28,20,30,27.4,0
2019,5,28,21,30,27.2,0
2019,5,28,22,30,26.5,0
2019,5,28,23,30,26.2,0
2019,5,29,0,30,25.5,0
2019,5,29,1,30,25.1,0
2019,5,29,2,30,24.6,0
2019,5,29,3,30,24.2,0
2019,5,29,4,30,23.9,0
2019,5,29,5,30,24.1,4
2019,5,29,6,30,24.9,11
2019,5,29,7,30,25.8,25
2019,5,29,8,30,27,107
2019,5,29,9,30,28.5,293
2019,5,29,10,30,29.9,402
2019,5,29,11,30,30.8,508
2019,5,29,12,30,31.2,651
2019,5,29,13,30,31.2,433
2019,5,29,14,30,31,509
2019,5,29,15,30,30.4,372
2019,5,29,16,30,29.5,169
2019,5,29,17,30,28.2,15
2019,5,29,18,30,27.3,0
2019,5,29,19,30,26.6,0
2019,5,29,20,30,26.1,0
2019,5,29,21,30,25.8,0
2019,5,29,22,30,25.4,0
2019,5,29,23,30,25.3,0
2019,5,30,0,30,24.8,0
2019,5,30,1,30,24.5,0
2019,5,30,2,30,24.3,0
2019,5,30,3,30,24.1,0
2019,5,30,4,30,24.1,0
2019,5,30,5,30,24.7,17
2019,5,30,6,30,25.6,124
2019,5,30,7,30,26.8,339
2019,5,30,8,30,28,472
2019,5,30,9,30,28.9,567
2019,5,30,10,30,29.6,735
2019,5,30,11,30,30,785
2019,5,30,12,30,30.2,704
2019,5,30,13,30,30.1,606
2019,5,30,14,30,29.6,500
2019,5,30,15,30,29,342
2019,5,30,16,30,28.2,103
2019,5,30,17,30,27.2,18
2019,5,30,18,30,26.5,0
2019,5,30,19,30,26.2,0
2019,5,30,20,30,25.8,0
2019,5,30,21,30,25.6,0
2019,5,30,22,30,25.3,0
2019,5,30,23,30,25.2,0
2019,5,31,0,30,24.9,0
2019,5,31,1,30,24.7,0
2019,5,31,2,30,24.5,0
2019,5,31,3,30,24.3,0
2019,5,31,4,30,24.3,0
2019,5,31,5,30,24.7,23
2019,5,31,6,30,25.9,65
2019,5,31,7,30,27.5,434
2019,5,31,8,30,29.2,328
2019,5,31,9,30,30.5,473
2019,5,31,10,30,31.4,484
2019,5,31,11,30,31.9,949
2019,5,31,12,30,32.1,601
2019,5,31,13,30,31.9,815
2019,5,31,14,30,31.5,652
2019,5,31,15,30,30.8,443
2019,5,31,16,30,29.5,217
2019,5,31,17,30,28.1,26
2019,5,31,18,30,27.2,0
2019,5,31,19,30,26.7,0
2019,5,31,20,30,26.2,0
2019,5,31,21,30,25.7,0
2019,5,31,22,30,25.3,0
2019,5,31,23,30,25.1,0
2019,6,1,0,30,24.8,0
2019,6,1,1,30,24.7,0
2019,6,1,2,30,24.5,0
2019,6,1,3,30,24.3,0
2019,6,1,4,30,24.2,0
2019,6,1,5,30,24.6,3
2019,6,1,6,30,25.5,9
2019,6,1,7,30,26.6,21
2019,6,1,8,30,27.8,47
2019,6,1,9,30,28.9,170
2019,6,1,10,30,29.7,550
2019,6,1,11,30,30.2,529
2019,6,1,12,30,30.5,913
2019,6,1,13,30,30.7,810
2019,6,1,14,30,30.6,478
2019,6,1,15,30,30.1,186
2019,6,1,16,30,29,169
2019,6,1,17,30,27.6,26
2019,6,1,18,30,26.8,0
2019,6,1,19,30,26.4,0
2019,6,1,20,30,26,0
2019,6,1,21,30,25.7,0
2019,6,1,22,30,25.3,0
2019,6,1,23,30,25.2,0
2019,6,2,0,30,24.6,0
2019,6,2,1,30,24.3,0
2019,6,2,2,30,24.1,0
2019,6,2,3,30,24,0
2019,6,2,4,30,24,0
2019,6,2,5,30,24.3,13
